,name,method,bar,kind,bands,link,paper_name,cr,err_cr_l,err_cr_r,cr_l,cr_r,err_range,altname,r25,r25_NED
1444,PGC21119,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.85,0.27,0.27,9.58,10.12,0.54,UGC 03871,27.11,31.40
1445,PGC21291,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),6.46,0.29,0.29,6.17,6.75,0.58,UGC 03907,27.80,38.65
1446,PGC21291,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),6.46,0.29,0.29,6.17,6.75,0.58,UGC 03907,27.80,38.65
1447,PGC21291,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.74,0.49,0.49,9.25,10.23,0.98,UGC 03907,27.80,38.65
1448,PGC21513,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),7.63,0.19,0.19,7.44,7.82,0.38,UGC 03949,31.34,32.90
1449,PGC21978,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.00,0.14,0.14,3.86,4.14,0.28,UGC 04058,22.24,30.00
1450,PGC21978,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.00,0.14,0.14,3.86,4.14,0.28,UGC 04058,22.24,30.00
1451,PGC21978,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.23,0.20,0.20,9.03,9.43,0.40,UGC 04058,22.24,30.00
1452,PGC22205,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),12.36,0.60,0.60,11.76,12.96,1.20,UGC 04099,38.29,48.65
1453,PGC22453,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),10.15,0.21,0.21,9.94,10.36,0.42,NGC 2503,28.58,31.40
1454,PGC23047,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),8.01,0.17,0.17,7.84,8.18,0.34,UGC 04270,43.87,48.65
1455,PGC23047,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),8.01,0.17,0.17,7.84,8.18,0.34,UGC 04270,43.87,48.65
1456,PGC23047,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),11.16,0.34,0.34,10.82,11.50,0.68,UGC 04270,43.87,48.65
1457,PGC23170,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),6.83,0.32,0.32,6.51,7.15,0.64,UGC 04300,35.82,40.45
1458,PGC23504,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),3.58,0.38,0.38,3.20,3.96,0.76,UGC 04374,36.82,46.45
1459,PGC24641,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.88,0.20,0.20,4.68,5.08,0.40,UGC 04578,31.49,34.45
1460,PGC24641,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.88,0.20,0.20,4.68,5.08,0.40,UGC 04578,31.49,34.45
1461,PGC24641,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),8.11,0.14,0.14,7.97,8.25,0.28,UGC 04578,31.49,34.45
1462,PGC26445,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),8.68,1.74,1.74,6.94,10.42,3.48,NGC 2840,31.41,31.40
1463,PGC26982,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),8.62,0.98,0.98,7.64,9.60,1.96,IC 2486,27.61,25.55
1464,PGC27777,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),11.57,0.23,0.23,11.34,11.80,0.46,NGC 2964,87.52,86.50
1465,PGC29539,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),6.81,1.35,1.35,5.46,8.16,2.70,UGC 05476,33.74,40.45
1466,PGC29671,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.05,0.27,0.27,3.78,4.32,0.54,UGC 05493,43.16,47.55
1467,PGC31236,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.92,0.12,0.12,4.80,5.04,0.24,UGC 05736,28.06,32.90
1468,PGC32266,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),7.29,0.34,0.34,6.95,7.63,0.68,NGC 3374,36.74,37.75
1469,PGC32680,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),7.86,0.86,0.86,7.00,8.72,1.72,UGC 06002,28.65,34.45
1470,PGC32729,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.05,0.28,0.28,8.77,9.33,0.56,UGC 06015,23.94,26.75
1471,PGC33140,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),13.71,1.86,1.86,11.85,15.57,3.72,NGC 3485,64.73,68.75
1472,PGC33325,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),6.32,0.45,0.45,5.87,6.77,0.90,UGC 06109,31.41,36.05
1473,PGC33689,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),6.73,0.17,0.17,6.56,6.90,0.34,IC 0671,36.32,37.75
1474,PGC34018,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),6.85,0.18,0.18,6.67,7.03,0.36,UGC 06223,25.89,29.30
1475,PGC34195,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),10.81,0.20,0.20,10.61,11.01,0.40,NGC 3577,34.68,42.40
1476,PGC34232,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),12.00,1.54,1.54,10.46,13.54,3.08,NGC 3583,67.16,84.55
1477,PGC35123,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.36,0.21,0.21,9.15,9.57,0.42,NGC 3668,54.47,52.15
1478,PGC35676,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),13.75,0.79,0.79,12.96,14.54,1.58,NGC 3726,169.48,185.00
1479,PGC36824,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.72,2.22,2.22,7.50,11.94,4.44,UGC 06771,29.32,50.95
1480,PGC37091,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.75,0.11,0.11,4.64,4.86,0.22,UGC 06828,20.28,40.45
1481,PGC37091,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),4.75,0.11,0.11,4.64,4.86,0.22,UGC 06828,20.28,40.45
1482,PGC37091,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),5.92,0.45,0.45,5.47,6.37,0.90,UGC 06828,20.28,40.45
1483,PGC38693,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),14.01,1.64,1.64,12.37,15.65,3.28,NGC 4145,138.71,176.65
1484,PGC41101,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.44,1.98,1.98,7.46,11.42,3.96,NGC 4457,83.78,80.75
1485,PGC41934,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),18.41,3.23,3.23,15.18,21.64,6.46,MESSIER 091,166.39,161.10
1486,PGC41934,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),18.41,3.23,3.23,15.18,21.64,6.46,MESSIER 091,166.39,161.10
1487,PGC41934,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),21.91,0.88,0.88,21.03,22.79,1.76,MESSIER 091,166.39,161.10
1488,PGC42168,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),26.01,2.41,2.41,23.60,28.42,4.82,MESSIER 058,150.36,176.65
1489,PGC42575,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),16.28,0.30,0.30,15.98,16.58,0.60,NGC 4618,106.94,125.05
1490,PGC42575,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),16.28,0.30,0.30,15.98,16.58,0.60,NGC 4618,106.94,125.05
1491,PGC42575,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),17.73,0.31,0.31,17.42,18.04,0.62,NGC 4618,106.94,125.05
1492,PGC42797,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),19.98,2.57,2.57,17.41,22.55,5.14,NGC 4643,67.16,92.70
1493,PGC42857,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),10.85,0.14,0.14,10.71,10.99,0.28,NGC 4654,141.62,146.95
1494,PGC42857,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),10.85,0.14,0.14,10.71,10.99,0.28,NGC 4654,141.62,146.95
1495,PGC42857,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),15.28,1.22,1.22,14.06,16.50,2.44,NGC 4654,141.62,146.95
1496,PGC42970,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),18.24,2.58,2.58,15.66,20.82,5.16,NGC 4665,135.56,114.05
1497,PGC44032,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),9.49,0.08,0.08,9.41,9.57,0.16,UGC 08050,34.52,37.75
1498,PGC44797,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),12.07,0.38,0.38,11.69,12.45,0.76,NGC 4900,63.84,67.15
1499,PGC44797,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),12.07,0.38,0.38,11.69,12.45,0.76,NGC 4900,63.84,67.15
1500,PGC44797,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),14.27,0.72,0.72,13.55,14.99,1.44,NGC 4900,63.84,67.15
1501,PGC45015,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),5.14,0.29,0.29,4.85,5.43,0.58,NGC 4932,43.06,45.40
1502,PGC45781,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),8.51,1.00,1.00,7.51,9.51,2.00,UGC 08272,25.89,39.55
1503,PGC48930,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),10.72,1.32,1.32,9.40,12.04,2.64,NGC 5305,43.87,46.45
1504,PGC52365,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),17.27,0.98,0.98,16.29,18.25,1.96,NGC 5701,59.86,127.95
1505,PGC53979,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),23.24,2.22,2.22,21.02,25.46,4.44,NGC 5850,100.49,127.95
1506,PGC54849,P-D,False,stellar,SDSS,https://arxiv.org/pdf/1503.03864.pdf,Sierra et al. (2015),14.13,2.85,2.85,11.28,16.98,5.70,NGC 5921,90.60,146.95
1507,J104924.86-002547.5,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),16.66,0.00,0.00,16.66,16.66,0.00,WISEA J104924.87-002547.5,,28.15
1508,J102543.29+393846.9,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),27.72,0.00,0.00,27.72,27.72,0.00,NGC 3237,32.15,38.65
1509,J122529.23+471623.4,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),21.23,0.00,0.00,21.23,21.23,0.00,CGCG 244-013,30.35,33.88
1510,J130235.73+411924.1,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),17.44,0.00,0.00,17.44,17.44,0.00,WISEA J130235.73+411924.1,,24.11
1511,J120732.62+324846.7,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),21.96,0.00,0.00,21.96,21.96,0.00,IC 3003,24.00,28.90
1512,J133259.13+321913.6,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),12.36,0.00,0.00,12.36,12.36,0.00,WISEA J133259.13+321913.6,,20.88
1513,J012858.63-005656.3,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),44.41,0.00,0.00,44.41,44.41,0.00,NGC 0570,48.54,46.45
1514,J083220.43+412132.0,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),15.53,0.00,0.00,15.53,15.53,0.00,CGCG 208-013,21.98,22.07
1515,J083630.84+040215.6,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),21.63,0.00,0.00,21.63,21.63,0.00,WISEA J083630.85+040215.6,,29.14
1516,J091426.23+360644.1,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),22.48,0.00,0.00,22.48,22.48,0.00,CGCG 180-062,25.77,26.15
1517,J123234.57+492312.2,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),10.88,0.00,0.00,10.88,10.88,0.00,WISEA J123234.58+492312.2,,16.17
1518,J142412.12+350846.0,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),15.84,0.00,0.00,15.84,15.84,0.00,MCG +06-32-024,18.20,21.25
1519,J153619.30+493428.3,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),12.74,0.00,0.00,12.74,12.74,0.00,WISEA J153619.29+493428.3,,22.53
1520,J160331.62+492017.3,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),41.29,0.00,0.00,41.29,41.29,0.00,UGC 10168,44.17,43.35
1521,J172721.89+593837.6,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),20.08,0.00,0.00,20.08,20.08,0.00,CGCG 300-033 NED01,,30.64
1522,J123313.69+121449.2,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),13.06,0.00,0.00,13.06,13.06,0.00,IC 3489,19.50,16.50
1523,J120609.11-025653.2,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),21.20,0.00,0.00,21.20,21.20,0.00,CGCG 013-075,26.01,26.15
1524,J111044.88+043039.0,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),21.29,0.00,0.00,21.29,21.29,0.00,CGCG 039-041,19.37,32.90
1525,J095928.30+020109.0,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),1.43,0.00,0.00,1.43,1.43,0.00,WISEA J095928.33+020109.3,,0.00
1526,J100233.98+022524.3,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),1.28,0.00,0.00,1.28,1.28,0.00,,,
1527,J095938.81+020658.7,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),3.01,0.00,0.00,3.01,3.01,0.00,WISEA J095938.81+020658.6,,3.08
1528,J095935.08+020127.2,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),2.03,0.00,0.00,2.03,2.03,0.00,WISEA J095935.08+020127.2,,3.08
1529,J100204.95+022739.7,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),1.68,0.00,0.00,1.68,1.68,0.00,WISEA J100204.96+022739.9,,2.89
1530,J095759.45+022810.5,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),4.24,0.00,0.00,4.24,4.24,0.00,WISEA J095759.45+022810.5,,5.79
1531,J100254.88+024645.8,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),1.42,0.00,0.00,1.42,1.42,0.00,WISEA J100254.91+024646.1,,1.41
1532,J100217.12+023024.1,rings,True,stellar,SDSS,https://arxiv.org/pdf/1202.1929.pdf,Perez et al. (2012),1.54,0.00,0.00,1.54,1.54,0.00,WISEA J100217.11+023023.5,,2.12
1533,NGC0628,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),137.00,20.93,20.93,116.06,157.93,41.87,MESSIER 074,296.57,314.15
1534,NGC0628,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),138.54,20.93,20.93,117.60,159.47,41.87,MESSIER 074,296.57,314.15
1535,NGC3031,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),375.60,26.14,26.14,349.46,401.73,52.28,MESSIER 081,648.82,807.45
1536,NGC3031,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),260.81,45.46,45.46,215.36,306.27,90.92,MESSIER 081,648.82,807.45
1537,NGC2903,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),122.43,32.27,32.27,90.16,154.70,64.54,NGC 2903,358.20,377.70
1538,NGC2903,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),153.75,20.25,20.25,133.50,174.00,40.49,NGC 2903,358.20,377.70
1539,NGC4254,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),97.26,19.16,19.16,78.10,116.42,38.32,MESSIER 099,151.05,161.10
1540,NGC4254,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),71.65,4.98,4.98,66.67,76.63,9.96,MESSIER 099,151.05,161.10
1541,NGC5194,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),123.06,22.71,22.71,100.35,145.78,45.42,MESSIER 051a,414.11,336.60
1542,NGC5194,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),113.10,25.96,25.96,87.14,139.05,51.91,MESSIER 051a,414.11,336.60
1543,NGC5236,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),295.19,27.96,27.96,267.23,323.15,55.92,MESSIER 083,408.43,386.45
1544,NGC5236,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),303.90,45.84,45.84,258.06,349.73,91.67,MESSIER 083,408.43,386.45
1545,NGC5457,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),360.68,70.52,70.52,290.16,431.20,141.04,MESSIER 101,719.65,865.20
1546,NGC5457,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),308.28,52.96,52.96,255.32,361.24,105.92,MESSIER 101,719.65,865.20
1547,NGC1566,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),122.17,45.45,45.45,76.73,167.62,90.89,NGC 1566,216.83,249.55
1548,NGC1566,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),127.39,36.38,36.38,91.01,163.77,72.76,NGC 1566,216.83,249.55
1549,NGC4321,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),114.02,9.61,9.61,104.41,123.63,19.22,MESSIER 100,182.86,222.40
1550,NGC4321,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),87.25,8.20,8.20,79.05,95.45,16.40,MESSIER 100,182.86,222.40
1551,NGC5033,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),158.35,5.36,5.36,152.99,163.71,10.72,NGC 5033,295.20,321.45
1552,NGC5033,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),153.97,3.90,3.90,150.07,157.87,7.80,NGC 5033,295.20,321.45
1553,NGC6946,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),123.98,7.68,7.68,116.30,131.66,15.36,NGC 6946,342.07,344.45
1554,NGC6946,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),170.61,26.33,26.33,144.28,196.94,52.66,NGC 6946,342.07,344.45
1555,NGC1042,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),63.80,8.66,8.66,55.14,72.47,17.33,NGC 1042,116.71,140.30
1556,NGC1042,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),71.51,14.58,14.58,56.93,86.08,29.15,NGC 1042,116.71,140.30
1557,NGC4579,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),88.31,16.18,16.18,72.13,104.49,32.36,MESSIER 058,150.36,176.65
1558,NGC4579,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),81.27,18.40,18.40,62.87,99.67,36.81,MESSIER 058,150.36,176.65
1559,NGC5701,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),91.88,4.69,4.69,87.19,96.57,9.38,NGC 5701,59.86,127.95
1560,NGC5701,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),78.76,10.31,10.31,68.44,89.07,20.63,NGC 5701,59.86,127.95
1561,NGC5850,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),97.51,4.19,4.19,93.32,101.70,8.38,NGC 5850,100.49,127.95
1562,NGC5850,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),72.47,9.27,9.27,63.20,81.73,18.53,NGC 5850,100.49,127.95
1563,NGC3938,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),72.33,9.42,9.42,62.92,81.75,18.84,NGC 3938,161.85,161.10
1564,NGC3938,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),65.65,11.02,11.02,54.63,76.67,22.04,NGC 3938,161.85,161.10
1565,NGC4136,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),74.64,10.84,10.84,63.79,85.48,21.69,NGC 4136,70.33,119.45
1566,NGC4136,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),54.22,10.63,10.63,43.59,64.86,21.26,NGC 4136,70.33,119.45
1567,NGC7479,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),54.26,4.48,4.48,49.77,58.74,8.97,NGC 7479,109.43,122.20
1568,NGC7479,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),51.96,7.68,7.68,44.28,59.64,15.36,NGC 7479,109.43,122.20
1569,NGC7552,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),72.05,10.87,10.87,61.18,82.92,21.74,NGC 7552,115.38,101.65
1570,NGC7552,offset,False,stellar,"B,Spitzer,GALEX",https://arxiv.org/pdf/2002.02307.pdf,Abdeen et al. (2020),81.67,20.49,20.49,61.18,102.16,40.97,NGC 7552,115.38,101.65
1571,NGC4254,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",81.00,8.60,8.60,72.40,89.60,17.20,MESSIER 099,151.05,161.10
1572,NGC4254,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",57.00,5.60,5.60,51.40,62.60,11.20,MESSIER 099,151.05,161.10
1573,NGC4939,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",87.50,5.30,5.30,82.20,92.80,10.60,NGC 4939,171.44,164.85
1574,NGC3938,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",36.90,5.20,5.20,31.70,42.10,10.40,NGC 3938,161.85,161.10
1575,NGC7126,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",40.20,4.10,4.10,36.10,44.30,8.20,NGC 7126,,84.55
1576,NGC1417,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",26.80,2.90,2.90,23.90,29.70,5.80,NGC 1417,,80.75
1577,NGC1417,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",31.50,3.60,3.60,27.90,35.10,7.20,NGC 1417,,80.75
1578,NGC1417,offset,False,stellar,"r,J,g,i","https://arxiv.org/pdf/0812.3647.pdf, https://arxiv.org/pdf/1104.5693.pdf","Martinez-Garcia et al. (2008,2011)",28.10,3.60,3.60,24.50,31.70,7.20,NGC 1417,,80.75
